id_obligor,rating,pd,default
OB00791,A1,0.005,0
OB01827,A2,0.01,0
OB08260,B1,0.035,0
OB15695,C2,0.25,0
OB02796,A2,0.01,0
OB10044,B1,0.035,0
OB11304,B2,0.06,0
OB05207,A3,0.02,0
OB03868,A2,0.01,0
OB07156,A3,0.02,0
OB14279,B3,0.1,0
OB12781,B2,0.06,0
OB00974,A1,0.005,0
OB12862,B2,0.06,0
OB08082,B1,0.035,0
OB01290,A1,0.005,0
OB10571,B2,0.06,0
OB04284,A3,0.02,0
OB04644,A3,0.02,0
OB06806,A3,0.02,0
OB12297,B2,0.06,0
OB02812,A2,0.01,0
OB15413,C2,0.25,0
OB02165,A2,0.01,0
OB01967,A2,0.01,0
OB11797,B2,0.06,0
OB11138,B2,0.06,0
OB13971,B3,0.1,0
OB00706,A1,0.005,0
OB02273,A2,0.01,0
OB04920,A3,0.02,0
OB12926,B2,0.06,0
OB10285,B1,0.035,0
OB01050,A1,0.005,0
OB05239,A3,0.02,0
OB00576,A1,0.005,0
OB08472,B1,0.035,0
OB01155,A1,0.005,0
OB01302,A1,0.005,0
OB14822,C1,0.16,1
OB10504,B2,0.06,0
OB00186,A1,0.005,0
OB10570,B2,0.06,0
OB13689,B3,0.1,0
OB14297,B3,0.1,0
OB05135,A3,0.02,0
OB13892,B3,0.1,1
OB02983,A2,0.01,0
OB09712,B1,0.035,0
OB04518,A3,0.02,0
OB05983,A3,0.02,0
OB06184,A3,0.02,0
OB04204,A3,0.02,0
OB10671,B2,0.06,0
OB05042,A3,0.02,0
OB04217,A3,0.02,0
OB00619,A1,0.005,0
OB10001,B1,0.035,0
OB12727,B2,0.06,0
OB12364,B2,0.06,0
OB12614,B2,0.06,0
OB10826,B2,0.06,0
OB04140,A2,0.01,0
OB15198,C1,0.16,0
OB04877,A3,0.02,0
OB14210,B3,0.1,0
OB11356,B2,0.06,0
OB05045,A3,0.02,0
OB14024,B3,0.1,0
OB03601,A2,0.01,0
OB00933,A1,0.005,0
OB05593,A3,0.02,0
OB10267,B1,0.035,0
OB10220,B1,0.035,0
OB13831,B3,0.1,0
OB12454,B2,0.06,0
OB12200,B2,0.06,0
OB09959,B1,0.035,0
OB09241,B1,0.035,0
OB00204,A1,0.005,0
OB15714,C2,0.25,0
OB07959,B1,0.035,0
OB11954,B2,0.06,0
OB13337,B3,0.1,0
OB09738,B1,0.035,0
OB05361,A3,0.02,0
OB12857,B2,0.06,0
OB00664,A1,0.005,0
OB06231,A3,0.02,0
OB09871,B1,0.035,0
OB11844,B2,0.06,0
OB03980,A2,0.01,0
OB05245,A3,0.02,0
OB05331,A3,0.02,0
OB15423,C2,0.25,0
OB10026,B1,0.035,0
OB11572,B2,0.06,0
OB00798,A1,0.005,0
OB07370,B1,0.035,0
OB13211,B3,0.1,1
OB09881,B1,0.035,0
OB06247,A3,0.02,0
OB08720,B1,0.035,0
OB01316,A1,0.005,0
OB03632,A2,0.01,0
OB09448,B1,0.035,0
OB00762,A1,0.005,0
OB12512,B2,0.06,0
OB11031,B2,0.06,0
OB11491,B2,0.06,0
OB15230,C1,0.16,1
OB01042,A1,0.005,0
OB10704,B2,0.06,0
OB09845,B1,0.035,0
OB01184,A1,0.005,0
OB06161,A3,0.02,0
OB02350,A2,0.01,0
OB14507,C1,0.16,0
OB15815,C2,0.25,1
OB12424,B2,0.06,0
OB01254,A1,0.005,0
OB00212,A1,0.005,0
OB03449,A2,0.01,0
OB07182,A3,0.02,0
OB08110,B1,0.035,0
OB11334,B2,0.06,0
OB05015,A3,0.02,0
OB07172,A3,0.02,0
OB02788,A2,0.01,0
OB03043,A2,0.01,0
OB02227,A2,0.01,0
OB03831,A2,0.01,0
OB07623,B1,0.035,0
OB03907,A2,0.01,0
OB07871,B1,0.035,0
OB04839,A3,0.02,0
OB05307,A3,0.02,0
OB06147,A3,0.02,0
OB03823,A2,0.01,0
OB15497,C2,0.25,1
OB14855,C1,0.16,1
OB12343,B2,0.06,0
OB12585,B2,0.06,0
OB01960,A2,0.01,0
OB02538,A2,0.01,0
OB05970,A3,0.02,0
OB05066,A3,0.02,0
OB14468,B3,0.1,0
OB11489,B2,0.06,0
OB08974,B1,0.035,0
OB06909,A3,0.02,0
OB15073,C1,0.16,0
OB11210,B2,0.06,0
OB12009,B2,0.06,0
OB05202,A3,0.02,0
OB06114,A3,0.02,0
OB08347,B1,0.035,0
OB04703,A3,0.02,0
OB06159,A3,0.02,0
OB09770,B1,0.035,0
OB14363,B3,0.1,0
OB08888,B1,0.035,0
OB03781,A2,0.01,0
OB06712,A3,0.02,0
OB02898,A2,0.01,0
OB05770,A3,0.02,0
OB01956,A2,0.01,0
OB10494,B2,0.06,0
OB11624,B2,0.06,0
OB00480,A1,0.005,0
OB12533,B2,0.06,0
OB13925,B3,0.1,0
OB06216,A3,0.02,0
OB05995,A3,0.02,0
OB11480,B2,0.06,1
OB07599,B1,0.035,0
OB12972,B2,0.06,0
OB05421,A3,0.02,0
OB14278,B3,0.1,1
OB14581,C1,0.16,0
OB11806,B2,0.06,0
OB12497,B2,0.06,0
OB04586,A3,0.02,0
OB07147,A3,0.02,0
OB15692,C2,0.25,0
OB01202,A1,0.005,0
OB06535,A3,0.02,0
OB05750,A3,0.02,0
OB02601,A2,0.01,0
OB02012,A2,0.01,0
OB04838,A3,0.02,0
OB14576,C1,0.16,0
OB11337,B2,0.06,0
OB11213,B2,0.06,0
OB00643,A1,0.005,0
OB02306,A2,0.01,0
OB13977,B3,0.1,0
OB04865,A3,0.02,0
OB04997,A3,0.02,0
OB07783,B1,0.035,0
OB14211,B3,0.1,0
OB06015,A3,0.02,0
OB05811,A3,0.02,0
OB00392,A1,0.005,0
OB00794,A1,0.005,0
OB04505,A3,0.02,0
OB12036,B2,0.06,0
OB14215,B3,0.1,0
OB02743,A2,0.01,0
OB08671,B1,0.035,0
OB10116,B1,0.035,0
OB08226,B1,0.035,1
OB12167,B2,0.06,0
OB01596,A1,0.005,0
OB10378,B1,0.035,0
OB14681,C1,0.16,0
OB09088,B1,0.035,0
OB02378,A2,0.01,0
OB02935,A2,0.01,0
OB06858,A3,0.02,0
OB07005,A3,0.02,0
OB13146,B3,0.1,0
OB13250,B3,0.1,0
OB00086,A1,0.005,0
OB00395,A1,0.005,0
OB02810,A2,0.01,0
OB05990,A3,0.02,0
OB01639,A1,0.005,0
OB08138,B1,0.035,0
OB10188,B1,0.035,0
OB01942,A2,0.01,0
OB10435,B2,0.06,0
OB13170,B3,0.1,0
OB07120,A3,0.02,0
OB05389,A3,0.02,0
OB07656,B1,0.035,0
OB04117,A2,0.01,0
OB03490,A2,0.01,0
OB12842,B2,0.06,0
OB13064,B3,0.1,0
OB05879,A3,0.02,0
OB14128,B3,0.1,0
OB01686,A1,0.005,0
OB05341,A3,0.02,0
OB06128,A3,0.02,0
OB13038,B3,0.1,0
OB06538,A3,0.02,0
OB07539,B1,0.035,0
OB10754,B2,0.06,0
OB06495,A3,0.02,0
OB00868,A1,0.005,0
OB11694,B2,0.06,0
OB01218,A1,0.005,0
OB16112,C3,0.38,1
OB08027,B1,0.035,0
OB10370,B1,0.035,0
OB00848,A1,0.005,0
OB05911,A3,0.02,0
OB08975,B1,0.035,0
OB05869,A3,0.02,0
OB15462,C2,0.25,1
OB13842,B3,0.1,0
OB09425,B1,0.035,0
OB02781,A2,0.01,0
OB09557,B1,0.035,0
OB12093,B2,0.06,0
OB03153,A2,0.01,0
OB02869,A2,0.01,0
OB08989,B1,0.035,0
OB10756,B2,0.06,0
OB15729,C2,0.25,0
OB03492,A2,0.01,0
OB07314,B1,0.035,0
OB15593,C2,0.25,0
OB04153,A2,0.01,0
OB12146,B2,0.06,0
OB03500,A2,0.01,0
OB02801,A2,0.01,0
OB10493,B2,0.06,1
OB13445,B3,0.1,1
OB06918,A3,0.02,0
OB08179,B1,0.035,0
OB05487,A3,0.02,0
OB04775,A3,0.02,0
OB13867,B3,0.1,0
OB00416,A1,0.005,0
OB13439,B3,0.1,0
OB05749,A3,0.02,0
OB14886,C1,0.16,0
OB05300,A3,0.02,0
OB06485,A3,0.02,0
OB06706,A3,0.02,0
OB07349,B1,0.035,0
OB13634,B3,0.1,0
OB05557,A3,0.02,0
OB12260,B2,0.06,0
OB05604,A3,0.02,0
OB02948,A2,0.01,0
OB11021,B2,0.06,0
OB14282,B3,0.1,0
OB07139,A3,0.02,0
OB09365,B1,0.035,0
OB08693,B1,0.035,0
OB13739,B3,0.1,0
OB03837,A2,0.01,0
OB15293,C1,0.16,0
OB15203,C1,0.16,0
OB14310,B3,0.1,0
OB05955,A3,0.02,0
OB01819,A2,0.01,0
OB02113,A2,0.01,1
OB08128,B1,0.035,0
OB09015,B1,0.035,0
OB00039,A1,0.005,0
OB01433,A1,0.005,0
OB00129,A1,0.005,0
OB06138,A3,0.02,0
OB07716,B1,0.035,0
OB03707,A2,0.01,0
OB08327,B1,0.035,0
OB11382,B2,0.06,0
OB05838,A3,0.02,0
OB16010,C3,0.38,1
OB08012,B1,0.035,0
OB03424,A2,0.01,0
OB13303,B3,0.1,0
OB12777,B2,0.06,0
OB05445,A3,0.02,0
OB15164,C1,0.16,0
OB06182,A3,0.02,0
OB07447,B1,0.035,0
OB02258,A2,0.01,0
OB01075,A1,0.005,0
OB10455,B2,0.06,0
OB02411,A2,0.01,0
OB03688,A2,0.01,0
OB01807,A2,0.01,0
OB16038,C3,0.38,1
OB08953,B1,0.035,0
OB13379,B3,0.1,0
OB00201,A1,0.005,0
OB01556,A1,0.005,0
OB10542,B2,0.06,1
OB08920,B1,0.035,0
OB06118,A3,0.02,0
OB15178,C1,0.16,0
OB00388,A1,0.005,0
OB13528,B3,0.1,0
OB12351,B2,0.06,0
OB13560,B3,0.1,0
OB12796,B2,0.06,0
OB11684,B2,0.06,0
OB05754,A3,0.02,0
OB10043,B1,0.035,0
OB01757,A1,0.005,0
OB12761,B2,0.06,0
OB14447,B3,0.1,0
OB09609,B1,0.035,0
OB06055,A3,0.02,0
OB06703,A3,0.02,0
OB05284,A3,0.02,0
OB02114,A2,0.01,0
OB06505,A3,0.02,0
OB07684,B1,0.035,0
OB05880,A3,0.02,0
OB13987,B3,0.1,0
OB00611,A1,0.005,0
OB14836,C1,0.16,0
OB11002,B2,0.06,0
OB05336,A3,0.02,0
OB00429,A1,0.005,0
OB00797,A1,0.005,0
OB00369,A1,0.005,0
OB13612,B3,0.1,0
OB06989,A3,0.02,0
OB01598,A1,0.005,0
OB09973,B1,0.035,0
OB00406,A1,0.005,0
OB08051,B1,0.035,0
OB12743,B2,0.06,0
OB13129,B3,0.1,0
OB12569,B2,0.06,0
OB14060,B3,0.1,0
OB10153,B1,0.035,0
OB10509,B2,0.06,0
OB10814,B2,0.06,0
OB11167,B2,0.06,0
OB14614,C1,0.16,0
OB05782,A3,0.02,0
OB14583,C1,0.16,1
OB13594,B3,0.1,0
OB13862,B3,0.1,0
OB14235,B3,0.1,0
OB08549,B1,0.035,0
OB03829,A2,0.01,0
OB10578,B2,0.06,0
OB04298,A3,0.02,0
OB11909,B2,0.06,0
OB05132,A3,0.02,0
OB03482,A2,0.01,0
OB08295,B1,0.035,0
OB02622,A2,0.01,0
OB03842,A2,0.01,0
OB00269,A1,0.005,0
OB06482,A3,0.02,0
OB07601,B1,0.035,0
OB10390,B1,0.035,0
OB05123,A3,0.02,0
OB05861,A3,0.02,0
OB05013,A3,0.02,0
OB15159,C1,0.16,1
OB11234,B2,0.06,0
OB11939,B2,0.06,0
OB10489,B2,0.06,0
OB09730,B1,0.035,0
OB00793,A1,0.005,0
OB10829,B2,0.06,0
OB15969,C3,0.38,1
OB16151,C3,0.38,1
OB04940,A3,0.02,0
OB00663,A1,0.005,0
OB12964,B2,0.06,0
OB02404,A2,0.01,0
OB11118,B2,0.06,0
OB04051,A2,0.01,0
OB12578,B2,0.06,0
OB15796,C2,0.25,0
OB12249,B2,0.06,0
OB01579,A1,0.005,0
OB07008,A3,0.02,0
OB13036,B3,0.1,0
OB14873,C1,0.16,0
OB10203,B1,0.035,0
OB05105,A3,0.02,0
OB03810,A2,0.01,0
OB04383,A3,0.02,0
OB01859,A2,0.01,0
OB09930,B1,0.035,0
OB08685,B1,0.035,0
OB03626,A2,0.01,0
OB05387,A3,0.02,0
OB12559,B2,0.06,0
OB13904,B3,0.1,0
OB14560,C1,0.16,1
OB14899,C1,0.16,0
OB07339,B1,0.035,0
OB15040,C1,0.16,1
OB00621,A1,0.005,0
OB10933,B2,0.06,0
OB04381,A3,0.02,0
OB00397,A1,0.005,0
OB16145,C3,0.38,1
OB06464,A3,0.02,0
OB10020,B1,0.035,0
OB01157,A1,0.005,0
OB07610,B1,0.035,0
OB09977,B1,0.035,1
OB01537,A1,0.005,0
OB14850,C1,0.16,1
OB08565,B1,0.035,0
OB12659,B2,0.06,0
OB14598,C1,0.16,0
OB12256,B2,0.06,0
OB12153,B2,0.06,0
OB07900,B1,0.035,0
OB11000,B2,0.06,0
OB15912,C3,0.38,1
OB08494,B1,0.035,0
OB00802,A1,0.005,0
OB12510,B2,0.06,0
OB07534,B1,0.035,0
OB04605,A3,0.02,0
OB15861,C2,0.25,1
OB14397,B3,0.1,0
OB14495,B3,0.1,0
OB12586,B2,0.06,0
OB07755,B1,0.035,0
OB08306,B1,0.035,1
OB09040,B1,0.035,0
OB06996,A3,0.02,0
OB15632,C2,0.25,0
OB08697,B1,0.035,0
OB11267,B2,0.06,0
OB11835,B2,0.06,0
OB05103,A3,0.02,0
OB13643,B3,0.1,0
OB05857,A3,0.02,0
OB01629,A1,0.005,0
OB00589,A1,0.005,0
OB10982,B2,0.06,0
OB14700,C1,0.16,0
OB06578,A3,0.02,0
OB12201,B2,0.06,0
OB12835,B2,0.06,0
OB04296,A3,0.02,0
OB05203,A3,0.02,0
OB09333,B1,0.035,0
OB12334,B2,0.06,0
OB13355,B3,0.1,0
OB12524,B2,0.06,0
OB09595,B1,0.035,0
OB00130,A1,0.005,0
OB12206,B2,0.06,0
OB13980,B3,0.1,1
OB13752,B3,0.1,0
OB04756,A3,0.02,0
OB13399,B3,0.1,0
OB08102,B1,0.035,0
OB00309,A1,0.005,0
OB02785,A2,0.01,0
OB03332,A2,0.01,0
OB14075,B3,0.1,0
OB04384,A3,0.02,0
OB13824,B3,0.1,0
OB02417,A2,0.01,0
OB15287,C1,0.16,0
OB02980,A2,0.01,0
OB15510,C2,0.25,0
OB05595,A3,0.02,0
OB05543,A3,0.02,0
OB03401,A2,0.01,0
OB08376,B1,0.035,0
OB14484,B3,0.1,0
OB09242,B1,0.035,0
OB06773,A3,0.02,0
OB14552,C1,0.16,1
OB10530,B2,0.06,0
OB10291,B1,0.035,0
OB06500,A3,0.02,0
OB10702,B2,0.06,0
OB06883,A3,0.02,0
OB10005,B1,0.035,0
OB02581,A2,0.01,0
OB02944,A2,0.01,0
OB08747,B1,0.035,0
OB05680,A3,0.02,0
OB02609,A2,0.01,0
OB13891,B3,0.1,0
OB15166,C1,0.16,1
OB15160,C1,0.16,0
OB11918,B2,0.06,0
OB14331,B3,0.1,0
OB04422,A3,0.02,0
OB09671,B1,0.035,0
OB11951,B2,0.06,0
OB01363,A1,0.005,0
OB15447,C2,0.25,0
OB06506,A3,0.02,0
OB14077,B3,0.1,1
OB07049,A3,0.02,0
OB14863,C1,0.16,0
OB01339,A1,0.005,0
OB13332,B3,0.1,0
OB07965,B1,0.035,0
OB11261,B2,0.06,0
OB15864,C2,0.25,1
OB06848,A3,0.02,0
OB01634,A1,0.005,0
OB06009,A3,0.02,1
OB03354,A2,0.01,0
OB03408,A2,0.01,0
OB06679,A3,0.02,0
OB02740,A2,0.01,0
OB10782,B2,0.06,0
OB13358,B3,0.1,0
OB03232,A2,0.01,0
OB02064,A2,0.01,0
OB12916,B2,0.06,0
OB13072,B3,0.1,0
OB11111,B2,0.06,0
OB10170,B1,0.035,0
OB01711,A1,0.005,0
OB15272,C1,0.16,0
OB05774,A3,0.02,0
OB09817,B1,0.035,0
OB03532,A2,0.01,0
OB14731,C1,0.16,0
OB05470,A3,0.02,0
OB04174,A2,0.01,0
OB01506,A1,0.005,0
OB04137,A2,0.01,0
OB13562,B3,0.1,0
OB00075,A1,0.005,0
OB07496,B1,0.035,0
OB15980,C3,0.38,0
OB03392,A2,0.01,0
OB02733,A2,0.01,0
OB09022,B1,0.035,0
OB12224,B2,0.06,0
OB14466,B3,0.1,0
OB14311,B3,0.1,0
OB06747,A3,0.02,0
OB04921,A3,0.02,0
OB00092,A1,0.005,0
OB04401,A3,0.02,0
OB09053,B1,0.035,0
OB04816,A3,0.02,0
OB14147,B3,0.1,0
OB09464,B1,0.035,0
OB07461,B1,0.035,0
OB12530,B2,0.06,0
OB06033,A3,0.02,0
OB10665,B2,0.06,0
OB15907,C3,0.38,0
OB14792,C1,0.16,0
OB09299,B1,0.035,0
OB08269,B1,0.035,0
OB00785,A1,0.005,0
OB03517,A2,0.01,0
OB01831,A2,0.01,0
OB14058,B3,0.1,0
OB09783,B1,0.035,0
OB00690,A1,0.005,0
OB06902,A3,0.02,0
OB12570,B2,0.06,0
OB05624,A3,0.02,0
OB10286,B1,0.035,0
OB09842,B1,0.035,0
OB04895,A3,0.02,0
OB07839,B1,0.035,0
OB01891,A2,0.01,0
OB00135,A1,0.005,0
OB15757,C2,0.25,0
OB08458,B1,0.035,0
OB00517,A1,0.005,0
OB11009,B2,0.06,0
OB12507,B2,0.06,0
OB10904,B2,0.06,0
OB07088,A3,0.02,0
OB02312,A2,0.01,0
OB14911,C1,0.16,0
OB15704,C2,0.25,1
OB10694,B2,0.06,0
OB04715,A3,0.02,0
OB03783,A2,0.01,0
OB00628,A1,0.005,0
OB08506,B1,0.035,0
OB12870,B2,0.06,0
OB12240,B2,0.06,0
OB06934,A3,0.02,0
OB04245,A3,0.02,0
OB14417,B3,0.1,1
OB00273,A1,0.005,0
OB01937,A2,0.01,0
OB05050,A3,0.02,0
OB08504,B1,0.035,0
OB00023,A1,0.005,0
OB11702,B2,0.06,0
OB07013,A3,0.02,0
OB12029,B2,0.06,1
OB07160,A3,0.02,0
OB10997,B2,0.06,0
OB04107,A2,0.01,0
OB09606,B1,0.035,0
OB10156,B1,0.035,0
OB01297,A1,0.005,0
OB11185,B2,0.06,0
OB14224,B3,0.1,0
OB09349,B1,0.035,0
OB02731,A2,0.01,0
OB06851,A3,0.02,0
OB08673,B1,0.035,1
OB08972,B1,0.035,0
OB10293,B1,0.035,0
OB02986,A2,0.01,0
OB08229,B1,0.035,0
OB02862,A2,0.01,0
OB02006,A2,0.01,0
OB00971,A1,0.005,0
OB14190,B3,0.1,0
OB13916,B3,0.1,1
OB00249,A1,0.005,0
OB07241,B1,0.035,0
OB06585,A3,0.02,0
OB05545,A3,0.02,0
OB01886,A2,0.01,0
OB04804,A3,0.02,0
OB15705,C2,0.25,0
OB08199,B1,0.035,0
OB06771,A3,0.02,0
OB02402,A2,0.01,0
OB07822,B1,0.035,0
OB11812,B2,0.06,0
OB15634,C2,0.25,1
OB10787,B2,0.06,0
OB08045,B1,0.035,0
OB12915,B2,0.06,0
OB09089,B1,0.035,0
OB12266,B2,0.06,0
OB13850,B3,0.1,1
OB09528,B1,0.035,0
OB06846,A3,0.02,0
OB00460,A1,0.005,0
OB11059,B2,0.06,0
OB00703,A1,0.005,0
OB09561,B1,0.035,0
OB14458,B3,0.1,0
OB08542,B1,0.035,0
OB13803,B3,0.1,1
OB02286,A2,0.01,0
OB13305,B3,0.1,0
OB04846,A3,0.02,0
OB15938,C3,0.38,1
OB09635,B1,0.035,0
OB07357,B1,0.035,0
OB00448,A1,0.005,0
OB07380,B1,0.035,0
OB11370,B2,0.06,0
OB13541,B3,0.1,0
OB06349,A3,0.02,0
OB02370,A2,0.01,0
OB09465,B1,0.035,0
OB06877,A3,0.02,0
OB04425,A3,0.02,0
OB07573,B1,0.035,0
OB00283,A1,0.005,0
OB01327,A1,0.005,0
OB01519,A1,0.005,0
OB08115,B1,0.035,0
OB12794,B2,0.06,0
OB14772,C1,0.16,0
OB14973,C1,0.16,0
OB10277,B1,0.035,0
OB12204,B2,0.06,0
OB15432,C2,0.25,0
OB10232,B1,0.035,0
OB06053,A3,0.02,0
OB01771,A1,0.005,0
OB04332,A3,0.02,0
OB02445,A2,0.01,0
OB10852,B2,0.06,0
OB06113,A3,0.02,0
OB08538,B1,0.035,0
OB00562,A1,0.005,0
OB02294,A2,0.01,0
OB09789,B1,0.035,0
OB11107,B2,0.06,0
OB06691,A3,0.02,0
OB11960,B2,0.06,0
OB05494,A3,0.02,0
OB06910,A3,0.02,0
OB10555,B2,0.06,0
OB10894,B2,0.06,0
OB15251,C1,0.16,0
OB06949,A3,0.02,0
OB07928,B1,0.035,0
OB12749,B2,0.06,0
OB00999,A1,0.005,0
OB13019,B3,0.1,0
OB00336,A1,0.005,0
OB01176,A1,0.005,0
OB10731,B2,0.06,0
OB02879,A2,0.01,0
OB11662,B2,0.06,0
OB14884,C1,0.16,0
OB12287,B2,0.06,0
OB02365,A2,0.01,0
OB02184,A2,0.01,0
OB10776,B2,0.06,0
OB09466,B1,0.035,0
OB13817,B3,0.1,0
OB12359,B2,0.06,0
OB08516,B1,0.035,0
OB15072,C1,0.16,0
OB07266,B1,0.035,1
OB00944,A1,0.005,0
OB03100,A2,0.01,0
OB00965,A1,0.005,0
OB15670,C2,0.25,1
OB11589,B2,0.06,0
OB08885,B1,0.035,1
OB01706,A1,0.005,0
OB04469,A3,0.02,0
OB06783,A3,0.02,0
OB15495,C2,0.25,0
OB03192,A2,0.01,0
OB04183,A2,0.01,0
OB15525,C2,0.25,0
OB03306,A2,0.01,0
OB03808,A2,0.01,0
OB15010,C1,0.16,1
OB05340,A3,0.02,0
OB06162,A3,0.02,0
OB06195,A3,0.02,0
OB12261,B2,0.06,0
OB11250,B2,0.06,0
OB10620,B2,0.06,0
OB14861,C1,0.16,0
OB02888,A2,0.01,0
OB06791,A3,0.02,0
OB05724,A3,0.02,0
OB04802,A3,0.02,1
OB02863,A2,0.01,0
OB09514,B1,0.035,0
OB16047,C3,0.38,0
OB11681,B2,0.06,0
OB14233,B3,0.1,0
OB09498,B1,0.035,1
OB01954,A2,0.01,0
OB02730,A2,0.01,0
OB07026,A3,0.02,0
OB06054,A3,0.02,0
OB08430,B1,0.035,0
OB00729,A1,0.005,0
OB11494,B2,0.06,0
OB01894,A2,0.01,0
OB11920,B2,0.06,0
OB10027,B1,0.035,0
OB02791,A2,0.01,1
OB06514,A3,0.02,0
OB13905,B3,0.1,1
OB06185,A3,0.02,0
OB11919,B2,0.06,0
OB01313,A1,0.005,0
OB15128,C1,0.16,0
OB05569,A3,0.02,0
OB13470,B3,0.1,0
OB01950,A2,0.01,0
OB16083,C3,0.38,0
OB13960,B3,0.1,1
OB12960,B2,0.06,0
OB13275,B3,0.1,1
OB11899,B2,0.06,0
OB09592,B1,0.035,0
OB00852,A1,0.005,0
OB12289,B2,0.06,0
OB08233,B1,0.035,0
OB02081,A2,0.01,0
OB07121,A3,0.02,0
OB01500,A1,0.005,0
OB04713,A3,0.02,0
OB10431,B2,0.06,0
OB15528,C2,0.25,0
OB12067,B2,0.06,0
OB11948,B2,0.06,1
OB04290,A3,0.02,0
OB00100,A1,0.005,0
OB11484,B2,0.06,0
OB05158,A3,0.02,0
OB14818,C1,0.16,1
OB08746,B1,0.035,0
OB02875,A2,0.01,0
OB02144,A2,0.01,0
OB12024,B2,0.06,0
OB00219,A1,0.005,0
OB15941,C3,0.38,0
OB14587,C1,0.16,0
OB01600,A1,0.005,0
OB08403,B1,0.035,0
OB11186,B2,0.06,0
OB10068,B1,0.035,0
OB04430,A3,0.02,0
OB04189,A2,0.01,0
OB08698,B1,0.035,0
OB04722,A3,0.02,0
OB05687,A3,0.02,0
OB12225,B2,0.06,0
OB13099,B3,0.1,0
OB02675,A2,0.01,0
OB04210,A3,0.02,0
OB01914,A2,0.01,0
OB12607,B2,0.06,0
OB15894,C2,0.25,1
OB08855,B1,0.035,0
OB01899,A2,0.01,0
OB14412,B3,0.1,0
OB09356,B1,0.035,0
OB00343,A1,0.005,0
OB10602,B2,0.06,0
OB10699,B2,0.06,0
OB08298,B1,0.035,0
OB11067,B2,0.06,0
OB06096,A3,0.02,0
OB02356,A2,0.01,0
OB15369,C1,0.16,0
OB12933,B2,0.06,0
OB04825,A3,0.02,0
OB07081,A3,0.02,0
OB14307,B3,0.1,0
OB06253,A3,0.02,0
OB01989,A2,0.01,0
OB02606,A2,0.01,0
OB04238,A3,0.02,0
OB00704,A1,0.005,0
OB06143,A3,0.02,0
OB01055,A1,0.005,0
OB15290,C1,0.16,1
OB00360,A1,0.005,0
OB13642,B3,0.1,0
OB01570,A1,0.005,0
OB07269,B1,0.035,0
OB10589,B2,0.06,0
OB07772,B1,0.035,0
OB08863,B1,0.035,0
OB04358,A3,0.02,0
OB12474,B2,0.06,1
OB09202,B1,0.035,0
OB07210,B1,0.035,0
OB08339,B1,0.035,0
OB04180,A2,0.01,0
OB09158,B1,0.035,0
OB06406,A3,0.02,0
OB03202,A2,0.01,0
OB06531,A3,0.02,0
OB06310,A3,0.02,0
OB05677,A3,0.02,0
OB12491,B2,0.06,0
OB00241,A1,0.005,0
OB07252,B1,0.035,0
OB15790,C2,0.25,0
OB14888,C1,0.16,0
OB10052,B1,0.035,0
OB08223,B1,0.035,0
OB13453,B3,0.1,0
OB06953,A3,0.02,0
OB13163,B3,0.1,0
OB01399,A1,0.005,0
OB11542,B2,0.06,0
OB00029,A1,0.005,0
OB01663,A1,0.005,0
OB14706,C1,0.16,0
OB13400,B3,0.1,0
OB03577,A2,0.01,0
OB14033,B3,0.1,0
OB02749,A2,0.01,0
OB06100,A3,0.02,0
OB09399,B1,0.035,0
OB00858,A1,0.005,0
OB09721,B1,0.035,0
OB06991,A3,0.02,0
OB01791,A1,0.005,0
OB06799,A3,0.02,0
OB13633,B3,0.1,0
OB12042,B2,0.06,0
OB04964,A3,0.02,0
OB12144,B2,0.06,0
OB01061,A1,0.005,0
OB06136,A3,0.02,0
OB05824,A3,0.02,0
OB07012,A3,0.02,0
OB07733,B1,0.035,0
OB15616,C2,0.25,0
OB09818,B1,0.035,0
OB02712,A2,0.01,0
OB03805,A2,0.01,0
OB02107,A2,0.01,0
OB06824,A3,0.02,0
OB02857,A2,0.01,0
OB11697,B2,0.06,0
OB11341,B2,0.06,0
OB06412,A3,0.02,0
OB01740,A1,0.005,0
OB07027,A3,0.02,0
OB03089,A2,0.01,0
OB12593,B2,0.06,0
OB13478,B3,0.1,0
OB15441,C2,0.25,0
OB15464,C2,0.25,1
OB14949,C1,0.16,0
OB11459,B2,0.06,0
OB14912,C1,0.16,1
OB07393,B1,0.035,0
OB01198,A1,0.005,0
OB06875,A3,0.02,0
OB03848,A2,0.01,0
OB09706,B1,0.035,0
OB13585,B3,0.1,0
OB14966,C1,0.16,1
OB05938,A3,0.02,0
OB08802,B1,0.035,0
OB06392,A3,0.02,0
OB10994,B2,0.06,0
OB07343,B1,0.035,0
OB05638,A3,0.02,0
OB08409,B1,0.035,0
OB03039,A2,0.01,0
OB13045,B3,0.1,0
OB00521,A1,0.005,0
OB00912,A1,0.005,0
OB15983,C3,0.38,1
OB04695,A3,0.02,0
OB16048,C3,0.38,0
OB03559,A2,0.01,0
OB03900,A2,0.01,0
OB14743,C1,0.16,0
OB06519,A3,0.02,0
OB13435,B3,0.1,0
OB09933,B1,0.035,0
OB15898,C2,0.25,0
OB00256,A1,0.005,0
OB15630,C2,0.25,0
OB03391,A2,0.01,0
OB14712,C1,0.16,0
OB13807,B3,0.1,0
OB03814,A2,0.01,0
OB15592,C2,0.25,0
OB12601,B2,0.06,0
OB12616,B2,0.06,0
OB02770,A2,0.01,0
